Codigo_Sucursal,Fecha_Venta,Codigo_Producto,Unidades_Vendidas,Total
9,19/12/2024,P185447,1260,882
1,19/12/2024,P229767,12,39
6,19/12/2024,P847357,276,922.35
4,19/12/2024,P269262,30,116.4
5,19/12/2024,P165627,168,126
9,19/12/2024,P831996,576,2243.6
9,19/12/2024,P513865,30,171
4,19/12/2024,P229767,108,348.65
9,19/12/2024,P966547,151,599.9
12,19/12/2024,P966547,24,96
12,19/12/2024,P269262,6,19.5
6,19/12/2024,P831996,186,719.8
11,19/12/2024,P847357,90,292.85
6,19/12/2024,P639991,66,183.2
6,19/12/2024,P165627,48,36
11,19/12/2024,P831996,701,2750.7
4,19/12/2024,P847357,90,314.1
11,19/12/2024,P229767,72,231.65
4,19/12/2024,P958288,12,9
5,19/12/2024,P185447,192,150.25
9,19/12/2024,P229767,360,1162.95
6,19/12/2024,P229767,864,2803.3
12,19/12/2024,P847357,628,2024.55
6,19/12/2024,P185447,192,153.6
1,19/12/2024,P966547,84,334.1
5,19/12/2024,P639991,6024,16264.8
12,19/12/2024,P831996,28,109.2
1,19/12/2024,P165627,204,153
5,19/12/2024,P958288,276,212.4
12,19/12/2024,P185447,22,18.4
5,19/12/2024,P269262,180,580.3
6,19/12/2024,P966547,54,214.1
1,19/12/2024,P958288,348,269.4
11,19/12/2024,P269262,150,485.5
12,19/12/2024,P229767,204,658.3
5,19/12/2024,P966547,84,391.7
5,19/12/2024,P831996,144,556
6,19/12/2024,P958288,48,36
9,19/12/2024,P958288,276,207
1,19/12/2024,P185447,102,76.8
5,19/12/2024,P229767,7320,23787.65
6,20/12/2024,P229767,36,133.2
12,20/12/2024,P966547,156,618.3
12,20/12/2024,P958288,60,62.7
1,20/12/2024,P269262,156,507
1,20/12/2024,P185447,24,24
4,20/12/2024,P165627,36,27
11,20/12/2024,P847357,329,1059.85
1,20/12/2024,P229767,72,234
4,20/12/2024,P847357,654,2144.55
5,20/12/2024,P831996,102,421.3
5,20/12/2024,P165627,528,414
11,20/12/2024,P165627,108,81
12,20/12/2024,P229767,281,906.2
4,20/12/2024,P513865,36,146.6
12,20/12/2024,P847357,280,905.3
5,20/12/2024,P966547,174,750.1
9,20/12/2024,P847357,360,1170
1,20/12/2024,P966547,63,274.1
4,20/12/2024,P966547,48,216.2
5,20/12/2024,P639991,6,22.8
11,20/12/2024,P229767,324,1043.6
4,20/12/2024,P269262,396,1339.45
5,20/12/2024,P229767,150,490.9
6,20/12/2024,P831996,84,324.8
5,20/12/2024,P847357,147,477.1
6,20/12/2024,P966547,34,161.6
9,20/12/2024,P229767,360,1170
6,20/12/2024,P269262,30,105.6
12,20/12/2024,P269262,72,231.65
1,20/12/2024,P958288,48,41
5,20/12/2024,P513865,6,24.6
11,20/12/2024,P966547,50,198.1
6,20/12/2024,P165627,48,36
6,20/12/2024,P185447,36,28.8
12,20/12/2024,P165627,120,118.3
1,20/12/2024,P831996,294,1138.2
4,20/12/2024,P229767,432,1422
6,20/12/2024,P847357,110,384.5
4,20/12/2024,P831996,444,1728.8
5,20/12/2024,P958288,480,378
11,20/12/2024,P958288,144,129.1
12,20/12/2024,P185447,192,141.6
1,20/12/2024,P847357,24,78
4,20/12/2024,P958288,36,27
1,20/12/2024,P165627,54,47.6
9,20/12/2024,P831996,72,317.2
4,20/12/2024,P185447,12,9.6
6,20/12/2024,P958288,72,62.4
12,20/12/2024,P831996,120,465.2
5,20/12/2024,P185447,1212,852
9,20/12/2024,P966547,30,168
11,20/12/2024,P513865,54,298.2
9,20/12/2024,P269262,36,117
11,20/12/2024,P831996,487,1926.5
4,21/12/2024,P831996,252,974.4
12,21/12/2024,P847357,40,130
12,21/12/2024,P185447,126,90
4,21/12/2024,P966547,2,11.2
11,21/12/2024,P165627,36,31.2
12,21/12/2024,P229767,40,130
1,21/12/2024,P847357,432,1404
4,21/12/2024,P958288,48,36
11,21/12/2024,P185447,48,48
11,21/12/2024,P513865,24,97.4
4,21/12/2024,P165627,228,171
9,21/12/2024,P831996,372,1450.8
11,21/12/2024,P847357,494,1591.4
12,21/12/2024,P831996,76,302.8
1,21/12/2024,P513865,12,49.2
6,21/12/2024,P958288,312,234
9,21/12/2024,P269262,216,702
11,21/12/2024,P831996,36,140.4
11,21/12/2024,P229767,72,231.65
11,21/12/2024,P958288,12,13.2
1,21/12/2024,P165627,24,18
1,21/12/2024,P185447,24,24
5,21/12/2024,P229767,12,50.25
6,21/12/2024,P831996,174,699.5
4,21/12/2024,P229767,72,231.65
5,21/12/2024,P165627,120,90
6,21/12/2024,P513865,12,51.6
1,21/12/2024,P639991,12,32.4
4,21/12/2024,P847357,168,541.3
5,21/12/2024,P269262,72,231.65
6,21/12/2024,P229767,480,1545.9
6,21/12/2024,P165627,312,234
12,21/12/2024,P041436,8,24
6,21/12/2024,P269262,78,259.25
12,21/12/2024,P269262,6,19.5
12,21/12/2024,P165627,150,117.2
12,21/12/2024,P958288,30,27.2
5,21/12/2024,P831996,28,115.6
11,21/12/2024,P966547,2,8
4,21/12/2024,P513865,72,292.2
5,21/12/2024,P847357,228,733.95
5,21/12/2024,P513865,56,240.4
1,21/12/2024,P958288,24,26.4
5,21/12/2024,P185447,12,8.4
6,21/12/2024,P966547,75,360.6
9,21/12/2024,P229767,288,928.95
9,21/12/2024,P966547,36,187.5
1,21/12/2024,P831996,178,700.6
6,21/12/2024,P847357,372,1197.25
9,21/12/2024,P847357,1224,3968.6
1,21/12/2024,P229767,304,988.7
12,22/12/2024,P165627,101,77.5
12,22/12/2024,P185447,83,65
1,22/12/2024,P269262,360,1162.95
4,22/12/2024,P185447,84,58.8
11,22/12/2024,P229767,12,39
1,22/12/2024,P229767,216,697.3
11,22/12/2024,P165627,120,90
6,22/12/2024,P966547,12,67.2
12,22/12/2024,P229767,12,39
6,22/12/2024,P513865,72,292.2
9,22/12/2024,P831996,144,556
12,22/12/2024,P831996,24,93.6
11,22/12/2024,P958288,120,90
6,22/12/2024,P847357,6,19.5
1,22/12/2024,P847357,288,928.95
11,22/12/2024,P847357,12,39
12,22/12/2024,P269262,16,57.4
11,22/12/2024,P185447,48,33.6
11,22/12/2024,P831996,15,63.3
6,22/12/2024,P831996,36,140.4
9,22/12/2024,P513865,96,393.6
12,22/12/2024,P958288,60,45
4,22/12/2024,P513865,24,97.4
1,22/12/2024,P831996,363,1406.5
12,22/12/2024,P847357,24,78
1,23/12/2024,P165627,24,18
5,23/12/2024,P831996,96,371.6
11,23/12/2024,P831996,162,638.6
9,23/12/2024,P165627,30,25.4
11,23/12/2024,P185447,96,70.8
1,23/12/2024,P847357,294,953.15
1,23/12/2024,P269262,144,468
4,23/12/2024,P513865,96,389.6
5,23/12/2024,P847357,90,301.95
6,23/12/2024,P831996,642,2481.4
11,23/12/2024,P847357,46,149.5
11,23/12/2024,P958288,48,36
9,23/12/2024,P831996,432,1682
11,23/12/2024,P229767,72,231.65
12,23/12/2024,P831996,56,221.6
1,23/12/2024,P229767,168,543.65
1,23/12/2024,P966547,48,268.8
11,23/12/2024,P165627,144,108
1,23/12/2024,P831996,930,3624.2
4,23/12/2024,P831996,498,1928.7
5,23/12/2024,P165627,36,31.2
5,23/12/2024,P958288,36,31.2
12,23/12/2024,P185447,190,139.6
5,23/12/2024,P269262,180,656.3
9,23/12/2024,P185447,840,588
9,23/12/2024,P513865,60,265.2
4,23/12/2024,P229767,312,1004.6
4,23/12/2024,P966547,48,190.1
6,23/12/2024,P639991,2,7.6
6,23/12/2024,P229767,4,18.4
11,23/12/2024,P966547,308,1270.5
12,23/12/2024,P269262,320,1030.6
5,23/12/2024,P513865,96,399.1
6,23/12/2024,P958288,72,58.2
9,23/12/2024,P958288,48,44.65
12,23/12/2024,P958288,36,27
11,23/12/2024,P513865,34,139.4
1,23/12/2024,P958288,24,18
4,23/12/2024,P958288,120,90
5,23/12/2024,P185447,12,12
6,23/12/2024,P165627,156,125.4
11,23/12/2024,P269262,24,78
12,23/12/2024,P966547,40,160
12,23/12/2024,P165627,176,134.8
6,23/12/2024,P513865,6,24.6
9,23/12/2024,P847357,510,1658.55
12,23/12/2024,P847357,796,2571.25
6,23/12/2024,P847357,24,83.4
1,23/12/2024,P513865,60,246
4,23/12/2024,P269262,12,39
5,23/12/2024,P229767,144,495.4
4,23/12/2024,P847357,204,658.3
6,23/12/2024,P966547,499,1994.8
9,23/12/2024,P229767,648,2094.25
9,23/12/2024,P966547,336,1330.7
12,23/12/2024,P229767,732,2360.2
4,23/12/2024,P165627,24,19.2
6,23/12/2024,P269262,96,315.05
9,23/12/2024,P269262,288,936
4,26/12/2024,P185447,120,84
11,26/12/2024,P966547,72,387.1
9,26/12/2024,P847357,324,1043.6
12,26/12/2024,P847357,94,305.5
12,26/12/2024,P958288,12,9
1,26/12/2024,P513865,24,97.4
6,26/12/2024,P966547,70,320.3
12,26/12/2024,P966547,3,16.8
6,26/12/2024,P185447,492,443.4
1,26/12/2024,P269262,6,19.5
6,26/12/2024,P831996,180,696.4
9,26/12/2024,P831996,12,46.8
5,26/12/2024,P847357,372,1209.05
6,26/12/2024,P229767,12,39
9,26/12/2024,P513865,102,427.8
11,26/12/2024,P165627,60,49.2
11,26/12/2024,P185447,96,67.2
9,26/12/2024,P958288,6,6.6
4,26/12/2024,P847357,3612,11621.5
5,26/12/2024,P269262,42,144.6
11,26/12/2024,P958288,36,27
5,26/12/2024,P958288,12,13.2
9,26/12/2024,P269262,36,117
11,26/12/2024,P513865,24,97.4
12,26/12/2024,P269262,52,169
12,26/12/2024,P185447,12,8.4
9,26/12/2024,P165627,42,46.2
1,26/12/2024,P966547,51,206.9
1,26/12/2024,P958288,36,35.25
12,26/12/2024,P229767,72,234
12,26/12/2024,P513865,48,194.8
4,26/12/2024,P958288,216,176.4
5,26/12/2024,P185447,12,12
9,26/12/2024,P229767,324,1043.6
11,26/12/2024,P847357,12,39
12,26/12/2024,P831996,32,124.8
5,26/12/2024,P831996,2232,8674
11,26/12/2024,P831996,49,221.5
1,26/12/2024,P831996,162,626.2
4,26/12/2024,P831996,120,465.2
4,26/12/2024,P165627,144,122.4
6,26/12/2024,P847357,24,78
1,26/12/2024,P847357,132,426.65
5,26/12/2024,P229767,288,926.6
12,26/12/2024,P639991,6,16.2
12,26/12/2024,P165627,12,9
1,26/12/2024,P165627,36,35.25
1,27/12/2024,P269262,432,1461.15
1,27/12/2024,P165627,600,450
6,27/12/2024,P831996,594,2342.6
11,27/12/2024,P847357,108,351
1,27/12/2024,P847357,306,1002.6
6,27/12/2024,P513865,600,2435
1,27/12/2024,P229767,108,351
12,27/12/2024,P966547,96,380.2
5,27/12/2024,P966547,120,482.8
5,27/12/2024,P269262,288,926.6
9,27/12/2024,P847357,504,1626.25
11,27/12/2024,P165627,132,103.2
1,27/12/2024,P966547,48,190.1
4,27/12/2024,P966547,48,190.1
11,27/12/2024,P269262,108,348.65
11,27/12/2024,P639991,10,31.4
1,27/12/2024,P831996,198,781.8
12,27/12/2024,P185447,15,13.8
4,27/12/2024,P513865,24,98.4
6,27/12/2024,P847357,24,110.4
9,27/12/2024,P958288,48,39.15
5,27/12/2024,P165627,1272,954
9,27/12/2024,P831996,144,558.8
11,27/12/2024,P229767,48,156
12,27/12/2024,P831996,18,70.2
4,27/12/2024,P165627,60,54.6
4,27/12/2024,P958288,24,18
5,27/12/2024,P847357,3846,12492.45
9,27/12/2024,P229767,432,1396.95
11,27/12/2024,P185447,24,16.8
12,27/12/2024,P229767,285,920.55
5,27/12/2024,P513865,72,292.2
12,27/12/2024,P269262,12,39
6,27/12/2024,P165627,768,580.2
9,27/12/2024,P269262,288,928.95
9,27/12/2024,P966547,51,206.9
11,27/12/2024,P958288,120,90
12,27/12/2024,P513865,24,97.4
4,27/12/2024,P831996,90,351.5
5,27/12/2024,P958288,696,530.4
9,27/12/2024,P185447,1200,840
12,27/12/2024,P847357,302,974.45
5,27/12/2024,P229767,3906,12685.1
11,27/12/2024,P966547,431,1720
6,27/12/2024,P958288,1572,1187.4
12,27/12/2024,P958288,72,54
4,27/12/2024,P229767,144,463.3
5,27/12/2024,P831996,472,1841.4
6,27/12/2024,P185447,12,12
9,27/12/2024,P165627,60,52.35
11,27/12/2024,P831996,27,110.1
12,27/12/2024,P165627,48,36
4,27/12/2024,P847357,336,1088
5,27/12/2024,P639991,12,32.4
6,27/12/2024,P229767,288,936
1,27/12/2024,P958288,840,654
5,27/12/2024,P185447,636,456
4,28/12/2024,P966547,2,8
6,28/12/2024,P831996,432,1668
9,28/12/2024,P831996,156,602.8
11,28/12/2024,P847357,24,78
11,28/12/2024,P639991,48,129.6
1,28/12/2024,P229767,420,1366.05
1,28/12/2024,P966547,144,570.3
9,28/12/2024,P513865,72,295.2
5,28/12/2024,P269262,72,231.65
6,28/12/2024,P229767,12,39
5,28/12/2024,P966547,96,380.2
6,28/12/2024,P958288,36,30.15
6,28/12/2024,P165627,24,21.15
6,28/12/2024,P185447,48,33.6
11,28/12/2024,P831996,27,105.3
12,28/12/2024,P966547,16,64
12,28/12/2024,P165627,180,135
5,28/12/2024,P831996,39,153.85
1,28/12/2024,P185447,24,20.4
5,28/12/2024,P513865,24,97.4
6,28/12/2024,P847357,160,555.9
12,28/12/2024,P958288,72,54
9,28/12/2024,P229767,720,2330.6
12,28/12/2024,P847357,267,860.7
5,28/12/2024,P639991,6,22.8
6,28/12/2024,P513865,264,1076.15
1,28/12/2024,P269262,144,465.65
1,28/12/2024,P958288,360,270
9,28/12/2024,P966547,384,1520.8
11,28/12/2024,P958288,48,36
9,28/12/2024,P185447,624,440.4
1,28/12/2024,P165627,540,405
5,28/12/2024,P229767,180,580.3
1,28/12/2024,P847357,228,776.45
11,28/12/2024,P966547,300,1188.6
5,28/12/2024,P847357,270,878.55
6,28/12/2024,P966547,24,96
4,28/12/2024,P229767,144,463.3
9,28/12/2024,P269262,360,1170
9,28/12/2024,P165627,240,180
1,28/12/2024,P831996,174,717
9,28/12/2024,P847357,216,702
4,28/12/2024,P831996,54,220.2
4,28/12/2024,P958288,216,162
11,28/12/2024,P185447,24,16.8
12,28/12/2024,P229767,140,452.65
11,28/12/2024,P165627,72,54
12,28/12/2024,P831996,104,415.6
5,30/12/2024,P831996,219,850.5
11,30/12/2024,P831996,30,136.2
4,30/12/2024,P847357,168,541.3
4,30/12/2024,P165627,24,18
4,30/12/2024,P185447,60,42
11,30/12/2024,P513865,6,24.6
4,30/12/2024,P513865,48,194.8
5,30/12/2024,P269262,216,694.95
9,30/12/2024,P229767,432,1394.6
11,30/12/2024,P185447,36,25.2
12,30/12/2024,P229767,200,645.3
1,30/12/2024,P831996,254,1014.2
12,30/12/2024,P269262,212,684.3
12,30/12/2024,P165627,222,166.5
12,30/12/2024,P185447,192,135.6
5,30/12/2024,P847357,78,259.25
9,30/12/2024,P966547,2,11.2
1,30/12/2024,P229767,18,82.8
4,30/12/2024,P229767,144,463.3
4,30/12/2024,P966547,48,190.1
6,30/12/2024,P513865,24,97.4
6,30/12/2024,P831996,6,33
9,30/12/2024,P831996,504,1946
1,30/12/2024,P966547,222,899.6
6,30/12/2024,P185447,636,448.8
9,30/12/2024,P185447,600,420
11,30/12/2024,P847357,32,104
1,30/12/2024,P847357,72,231.65
1,30/12/2024,P639991,3,11.4
1,30/12/2024,P185447,60,60
5,30/12/2024,P229767,36,117
1,30/12/2024,P165627,150,127.5
6,30/12/2024,P269262,84,270.65
9,30/12/2024,P958288,24,26.4
6,30/12/2024,P847357,18,58.5
9,30/12/2024,P847357,510,1653.85
4,30/12/2024,P958288,24,18
12,30/12/2024,P831996,232,902.8
6,30/12/2024,P966547,52,206.1
9,30/12/2024,P165627,12,13.2
4,30/12/2024,P831996,48,187.2
11,30/12/2024,P966547,40,160
12,30/12/2024,P847357,292,944.65
12,30/12/2024,P958288,84,63
1,30/12/2024,P958288,84,86.4
6,30/12/2024,P229767,29,101
11,30/12/2024,P229767,6,19.5
5,02/01/2025,P966547,192,760.4
4,02/01/2025,P165627,60,47.4
9,02/01/2025,P269262,72,234
1,02/01/2025,P831996,8,31.2
4,02/01/2025,P831996,12,46.8
5,02/01/2025,P513865,12,49.2
12,02/01/2025,P958288,12,13.2
9,02/01/2025,P229767,360,1158.25
9,02/01/2025,P966547,3,16.8
4,02/01/2025,P269262,88,296.25
5,02/01/2025,P847357,27,108
12,02/01/2025,P185447,48,37.2
6,02/01/2025,P269262,6,20.1
6,02/01/2025,P958288,108,106.9
11,02/01/2025,P229767,3,9.75
6,02/01/2025,P847357,582,1875.65
9,02/01/2025,P847357,432,1389.9
12,02/01/2025,P847357,226,729.8
12,02/01/2025,P831996,3,11.7
6,02/01/2025,P966547,10,45.5
4,02/01/2025,P958288,12,10.2
11,02/01/2025,P847357,15,48.75
11,02/01/2025,P185447,48,48
6,02/01/2025,P229767,480,1545.9
11,02/01/2025,P966547,48,190.1
12,02/01/2025,P229767,148,478.65
4,02/01/2025,P966547,96,380.2
9,02/01/2025,P513865,1200,4920
11,02/01/2025,P831996,30,117
5,02/01/2025,P831996,60,234
1,02/01/2025,P847357,6,19.5
4,02/01/2025,P847357,216,694.95
6,03/01/2025,P958288,12,13.2
9,03/01/2025,P966547,48,190.1
9,03/01/2025,P958288,26,28.6
4,03/01/2025,P847357,6,27.6
11,03/01/2025,P966547,48,268.8
9,03/01/2025,P229767,24,78
1,03/01/2025,P165627,180,135
4,03/01/2025,P185447,72,50.4
9,03/01/2025,P185447,600,420
1,03/01/2025,P229767,406,1315.85
9,03/01/2025,P165627,46,50.6
1,03/01/2025,P831996,186,722.6
4,03/01/2025,P831996,48,187.2
5,03/01/2025,P958288,144,108
12,03/01/2025,P847357,326,1054.8
12,03/01/2025,P185447,240,192
1,03/01/2025,P269262,24,78
12,03/01/2025,P831996,78,304.2
12,03/01/2025,P165627,387,295.5
5,03/01/2025,P847357,240,772.95
9,03/01/2025,P513865,48,196.8
11,03/01/2025,P639991,12,41.5
12,03/01/2025,P966547,14,59.2
9,03/01/2025,P269262,36,117
11,03/01/2025,P513865,96,389.6
12,03/01/2025,P269262,12,39
1,03/01/2025,P847357,114,376.25
5,03/01/2025,P165627,144,108
1,03/01/2025,P958288,36,27
6,03/01/2025,P847357,24,78
6,03/01/2025,P185447,156,112.8
9,03/01/2025,P847357,72,234
11,03/01/2025,P847357,60,195
1,03/01/2025,P185447,24,24
9,03/01/2025,P831996,192,748.8
11,03/01/2025,P229767,36,117
12,03/01/2025,P229767,120,390
12,03/01/2025,P958288,180,135
5,03/01/2025,P831996,18,79.8
4,04/01/2025,P269262,24,110.4
1,04/01/2025,P165627,60,53.4
4,04/01/2025,P966547,12,48
11,04/01/2025,P958288,72,54
6,04/01/2025,P185447,168,117.6
9,04/01/2025,P185447,48,44.4
12,04/01/2025,P269262,65,211.25
12,04/01/2025,P185447,108,75.6
4,04/01/2025,P831996,24,93.6
11,04/01/2025,P513865,96,389.6
12,04/01/2025,P847357,274,888.15
11,04/01/2025,P165627,672,504
5,04/01/2025,P958288,624,468
6,04/01/2025,P513865,24,98.4
6,04/01/2025,P847357,96,312
9,04/01/2025,P229767,72,234
1,04/01/2025,P831996,104,405.6
5,04/01/2025,P513865,96,389.6
9,04/01/2025,P847357,144,468
1,04/01/2025,P847357,144,468
4,04/01/2025,P847357,324,1043.6
4,04/01/2025,P513865,72,292.2
5,04/01/2025,P831996,6,26.7
9,04/01/2025,P269262,144,468
11,04/01/2025,P831996,131,527.3
6,04/01/2025,P269262,48,156
11,04/01/2025,P966547,336,1330.7
11,04/01/2025,P041436,6,18
6,04/01/2025,P229767,60,195
1,04/01/2025,P958288,36,31.2
11,04/01/2025,P185447,708,495.6
12,04/01/2025,P229767,206,667.15
1,04/01/2025,P269262,6,19.5
1,04/01/2025,P966547,51,206.9
11,04/01/2025,P847357,24,78
11,04/01/2025,P639991,15,40.5
1,04/01/2025,P229767,296,957.3
4,04/01/2025,P229767,144,463.3
9,04/01/2025,P966547,24,109.2
12,04/01/2025,P966547,6,24
5,04/01/2025,P165627,624,468
9,04/01/2025,P831996,144,556
12,04/01/2025,P831996,28,109.2
5,06/01/2025,P831996,210,865.8
6,06/01/2025,P958288,60,45
9,06/01/2025,P639991,6,20.75
9,06/01/2025,P165627,12,13.2
1,06/01/2025,P269262,6,27.6
1,06/01/2025,P185447,36,25.2
5,06/01/2025,P847357,228,779.2
1,06/01/2025,P958288,72,54
4,06/01/2025,P958288,72,58.2
12,06/01/2025,P229767,144,468
5,06/01/2025,P269262,108,380.75
6,06/01/2025,P966547,48,190.1
9,06/01/2025,P229767,144,465.65
11,06/01/2025,P513865,17,69.7
1,06/01/2025,P966547,192,760.4
4,06/01/2025,P966547,12,48
6,06/01/2025,P185447,12,8.4
9,06/01/2025,P847357,288,928.95
9,06/01/2025,P185447,624,442.1
1,06/01/2025,P847357,122,464
4,06/01/2025,P847357,214,734.7
6,06/01/2025,P269262,432,1404
9,06/01/2025,P269262,2160,7020
12,06/01/2025,P269262,52,169
12,06/01/2025,P165627,60,45
12,06/01/2025,P958288,48,36
4,06/01/2025,P513865,48,194.8
12,06/01/2025,P185447,94,68.8
1,06/01/2025,P165627,180,135
4,06/01/2025,P269262,12,50.8
5,06/01/2025,P229767,180,623.2
9,06/01/2025,P831996,792,3088.8
11,06/01/2025,P639991,48,129.6
11,06/01/2025,P269262,24,78
11,06/01/2025,P185447,36,25.2
6,06/01/2025,P165627,12,9
9,06/01/2025,P041436,12,45.85
1,06/01/2025,P229767,36,117
4,06/01/2025,P229767,108,379.05
9,06/01/2025,P513865,168,688.8
1,06/01/2025,P831996,72,280.8
4,06/01/2025,P831996,84,338.7
12,06/01/2025,P847357,276,900.4
4,06/01/2025,P165627,36,31.2
11,06/01/2025,P847357,54,175.5
12,06/01/2025,P831996,152,587.2
4,06/01/2025,P185447,36,36
5,06/01/2025,P966547,48,216.2
11,06/01/2025,P831996,234,1072.3
9,07/01/2025,P269262,366,1192.9
12,07/01/2025,P269262,88,286
6,07/01/2025,P229767,96,309.65
9,07/01/2025,P966547,122,566.1
1,07/01/2025,P847357,292,954.4
5,07/01/2025,P513865,24,97.4
1,07/01/2025,P229767,192,629.4
5,07/01/2025,P831996,136,527.6
4,07/01/2025,P831996,2160,8410
5,07/01/2025,P966547,48,190.1
9,07/01/2025,P847357,366,1195.25
11,07/01/2025,P966547,49,195.7
12,07/01/2025,P847357,1379,4630.6
12,07/01/2025,P185447,106,77.2
1,07/01/2025,P513865,7,28.7
9,07/01/2025,P165627,72,72.6
1,07/01/2025,P966547,96,380.2
4,07/01/2025,P966547,192,760.4
9,07/01/2025,P513865,120,491
1,07/01/2025,P269262,588,1970.5
6,07/01/2025,P831996,6,30.05
12,07/01/2025,P831996,18,70.2
4,07/01/2025,P847357,6,27.6
4,07/01/2025,P958288,1200,900
11,07/01/2025,P185447,96,72
11,07/01/2025,P513865,156,648.2
6,07/01/2025,P269262,18,75.35
11,07/01/2025,P831996,256,990
9,07/01/2025,P229767,150,493.25
1,07/01/2025,P185447,600,420
4,07/01/2025,P165627,1344,1008
1,07/01/2025,P165627,816,666.9
11,07/01/2025,P229767,360,1193
11,07/01/2025,P639991,120,320.8
6,07/01/2025,P847357,138,468.4
6,07/01/2025,P185447,24,16.8
9,07/01/2025,P185447,625,445
11,07/01/2025,P269262,72,231.65
5,07/01/2025,P269262,108,348.65
1,07/01/2025,P831996,450,1738.2
5,07/01/2025,P958288,12,13.2
4,07/01/2025,P269262,288,926.6
4,07/01/2025,P185447,12,12
5,07/01/2025,P229767,108,348.65
9,07/01/2025,P831996,3746,14472.6
11,07/01/2025,P847357,372,1232
4,07/01/2025,P229767,24,78
11,07/01/2025,P165627,36,27
5,07/01/2025,P165627,204,201.95
5,07/01/2025,P847357,100,328.05
5,07/01/2025,P185447,60,48
12,07/01/2025,P229767,770,2483.7
1,08/01/2025,P966547,48,190.1
9,08/01/2025,P513865,96,392.6
9,08/01/2025,P847357,1440,4668.25
1,08/01/2025,P269262,144,463.3
1,08/01/2025,P513865,24,97.4
5,08/01/2025,P847357,4392,14274
11,08/01/2025,P958288,12,9
5,08/01/2025,P229767,4374,14223.6
1,08/01/2025,P847357,288,933.65
4,08/01/2025,P847357,3392,11014.6
5,08/01/2025,P185447,72,72
6,08/01/2025,P229767,360,1170
9,08/01/2025,P966547,96,380.2
9,08/01/2025,P165627,17,18.7
9,08/01/2025,P269262,564,1849.2
11,08/01/2025,P966547,14,56
9,08/01/2025,P958288,12,13.2
11,08/01/2025,P831996,2,11
5,08/01/2025,P966547,12,54.6
12,08/01/2025,P269262,40,140.8
4,08/01/2025,P958288,60,45
12,08/01/2025,P229767,224,731.05
5,08/01/2025,P513865,24,97.4
4,08/01/2025,P831996,360,1404
5,08/01/2025,P165627,312,242.4
5,08/01/2025,P958288,240,209.4
12,08/01/2025,P847357,354,1162
9,08/01/2025,P831996,78,304.2
4,08/01/2025,P513865,96,393.6
11,08/01/2025,P847357,156,502.3
6,08/01/2025,P966547,48,190.1
5,08/01/2025,P269262,144,473.4
9,08/01/2025,P229767,462,1497.85
12,08/01/2025,P966547,24,96
1,08/01/2025,P165627,720,540
4,08/01/2025,P165627,12,9
5,08/01/2025,P831996,12,53.4
6,08/01/2025,P269262,576,1864.95
12,08/01/2025,P958288,12,9
4,08/01/2025,P269262,216,702
12,08/01/2025,P831996,96,371.6
1,08/01/2025,P229767,148,481
4,08/01/2025,P229767,3024,9828
6,08/01/2025,P847357,96,321.45
1,08/01/2025,P831996,360,1398.4
12,08/01/2025,P185447,40,35.2
5,09/01/2025,P269262,138,454.25
9,09/01/2025,P185447,600,420
11,09/01/2025,P966547,4,22.4
5,09/01/2025,P831996,1230,4794.2
4,09/01/2025,P958288,540,405
12,09/01/2025,P229767,188,608.65
5,09/01/2025,P847357,148,481.7
5,09/01/2025,P165627,72,54
4,09/01/2025,P966547,48,190.1
6,09/01/2025,P847357,720,2340
9,09/01/2025,P958288,24,26.4
1,09/01/2025,P229767,336,1092
6,09/01/2025,P185447,36,33.6
11,09/01/2025,P831996,24,93.6
4,09/01/2025,P847357,2340,7602.65
11,09/01/2025,P513865,4,22.8
4,09/01/2025,P831996,444,1723.2
4,09/01/2025,P513865,32,143
5,09/01/2025,P966547,216,856.4
6,09/01/2025,P165627,24,20.4
5,09/01/2025,P229767,552,1777.55
9,09/01/2025,P831996,672,2595.6
12,09/01/2025,P831996,80,309.2
1,09/01/2025,P831996,96,371.6
1,09/01/2025,P958288,12,9
5,09/01/2025,P185447,12,12
9,09/01/2025,P041436,6,25.2
11,09/01/2025,P847357,12,39
1,09/01/2025,P269262,648,2091.9
6,09/01/2025,P831996,36,160.2
9,09/01/2025,P229767,72,231.65
12,09/01/2025,P966547,48,190.1
1,09/01/2025,P966547,193,766
9,09/01/2025,P513865,72,295.2
1,09/01/2025,P165627,36,31.2
4,09/01/2025,P165627,300,225
4,09/01/2025,P639991,600,1620
6,09/01/2025,P966547,144,570.3
9,09/01/2025,P966547,288,1140.6
4,09/01/2025,P229767,2604,8463
5,09/01/2025,P513865,48,194.8
9,09/01/2025,P269262,108,348.65
12,09/01/2025,P847357,345,1116.55
12,09/01/2025,P185447,72,50.4
1,09/01/2025,P847357,432,1399.3
9,09/01/2025,P165627,24,26.4
12,09/01/2025,P165627,24,18
4,10/01/2025,P165627,120,90
6,10/01/2025,P269262,720,2340
11,10/01/2025,P831996,43,178.9
5,10/01/2025,P229767,1584,5143.3
9,10/01/2025,P831996,72,280.8
11,10/01/2025,P847357,336,1085.3
6,10/01/2025,P958288,48,40.2
9,10/01/2025,P165627,128,112.3
